"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4ring1#31","4-4ring1","other","4-4ring1","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4ring1#32","4-4ring1","other","4-4ring1","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4cyli#33","4-4cyli","other","4-4cyli","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4cyli#34","4-4cyli","other","4-4cyli","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4cyli#32","4-4cyli","other","4-4cyli","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4ring1#32","4-4ring1","other","4-4ring1","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4cyli#33","4-4cyli","other","4-4cyli","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4cyli#34","4-4cyli","other","4-4cyli","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4ring1#31","4-4ring1","other","4-4ring1","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4cyli#33","4-4cyli","other","4-4cyli","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4cyli#34","4-4cyli","other","4-4cyli","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4ring1#32","4-4ring1","other","4-4ring1","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4cyli#34","4-4cyli","other","4-4cyli","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4cyli#33","4-4cyli","other","4-4cyli","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4cyli#34","4-4cyli","other","4-4cyli","4-4ring1#33","4-4ring1","other","4-4ring1","touch"
"4-4cyli#34","4-4cyli","other","4-4cyli","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4cyli#34","4-4cyli","other","4-4cyli","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4cyli#34","4-4cyli","other","4-4cyli","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4cyli#34","4-4cyli","other","4-4cyli","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4cyli#34","4-4cyli","other","4-4cyli","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4cyli#34","4-4cyli","other","4-4cyli","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4cyli#34","4-4cyli","other","4-4cyli","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4cyli#34","4-4cyli","other","4-4cyli","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4cyli#34","4-4cyli","other","4-4cyli","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4ring1#33","4-4ring1","other","4-4ring1","4-4ring1#34","4-4ring1","other","4-4ring1","touch"
"4-4ring1#33","4-4ring1","other","4-4ring1","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4ring1#33","4-4ring1","other","4-4ring1","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4ring1#33","4-4ring1","other","4-4ring1","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4ring1#33","4-4ring1","other","4-4ring1","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4ring1#33","4-4ring1","other","4-4ring1","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4ring1#33","4-4ring1","other","4-4ring1","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4ring1#33","4-4ring1","other","4-4ring1","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4ring1#33","4-4ring1","other","4-4ring1","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4ring1#34","4-4ring1","other","4-4ring1","4-4cyli#35","4-4cyli","other","4-4cyli","touch"
"4-4ring1#34","4-4ring1","other","4-4ring1","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4ring1#34","4-4ring1","other","4-4ring1","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4ring1#34","4-4ring1","other","4-4ring1","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4ring1#34","4-4ring1","other","4-4ring1","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4ring1#34","4-4ring1","other","4-4ring1","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4ring1#34","4-4ring1","other","4-4ring1","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4ring1#34","4-4ring1","other","4-4ring1","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4ring1#34","4-4ring1","other","4-4ring1","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4ring1#34","4-4ring1","other","4-4ring1","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4cyli#35","4-4cyli","other","4-4cyli","4-4cyli#36","4-4cyli","other","4-4cyli","touch"
"4-4cyli#35","4-4cyli","other","4-4cyli","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4cyli#35","4-4cyli","other","4-4cyli","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4cyli#35","4-4cyli","other","4-4cyli","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4cyli#35","4-4cyli","other","4-4cyli","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4cyli#35","4-4cyli","other","4-4cyli","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4cyli#35","4-4cyli","other","4-4cyli","4-4ring1#38","4-4ring1","other","4-4ring1","touch"
"4-4cyli#35","4-4cyli","other","4-4cyli","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4cyli#35","4-4cyli","other","4-4cyli","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4cyli#35","4-4cyli","other","4-4cyli","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4cyli#36","4-4cyli","other","4-4cyli","4-4ring1#35","4-4ring1","other","4-4ring1","touch"
"4-4cyli#36","4-4cyli","other","4-4cyli","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4cyli#36","4-4cyli","other","4-4cyli","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4cyli#36","4-4cyli","other","4-4cyli","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4cyli#36","4-4cyli","other","4-4cyli","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4cyli#36","4-4cyli","other","4-4cyli","4-4ring1#38","4-4ring1","other","4-4ring1","touch"
"4-4cyli#36","4-4cyli","other","4-4cyli","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4cyli#36","4-4cyli","other","4-4cyli","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4cyli#36","4-4cyli","other","4-4cyli","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4ring1#35","4-4ring1","other","4-4ring1","4-4ring1#36","4-4ring1","other","4-4ring1","touch"
"4-4ring1#35","4-4ring1","other","4-4ring1","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4ring1#35","4-4ring1","other","4-4ring1","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4ring1#35","4-4ring1","other","4-4ring1","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4ring1#35","4-4ring1","other","4-4ring1","4-4ring1#38","4-4ring1","other","4-4ring1","touch"
"4-4ring1#35","4-4ring1","other","4-4ring1","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4ring1#35","4-4ring1","other","4-4ring1","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4ring1#35","4-4ring1","other","4-4ring1","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4ring1#36","4-4ring1","other","4-4ring1","4-4cyli#37","4-4cyli","other","4-4cyli","touch"
"4-4ring1#36","4-4ring1","other","4-4ring1","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4ring1#36","4-4ring1","other","4-4ring1","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4ring1#36","4-4ring1","other","4-4ring1","4-4ring1#38","4-4ring1","other","4-4ring1","touch"
"4-4ring1#36","4-4ring1","other","4-4ring1","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4ring1#36","4-4ring1","other","4-4ring1","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4ring1#36","4-4ring1","other","4-4ring1","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4cyli#37","4-4cyli","other","4-4cyli","4-4cyli#38","4-4cyli","other","4-4cyli","touch"
"4-4cyli#37","4-4cyli","other","4-4cyli","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4cyli#37","4-4cyli","other","4-4cyli","4-4ring1#38","4-4ring1","other","4-4ring1","touch"
"4-4cyli#37","4-4cyli","other","4-4cyli","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4cyli#37","4-4cyli","other","4-4cyli","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4cyli#37","4-4cyli","other","4-4cyli","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4cyli#38","4-4cyli","other","4-4cyli","4-4ring1#37","4-4ring1","other","4-4ring1","touch"
"4-4cyli#38","4-4cyli","other","4-4cyli","4-4ring1#38","4-4ring1","other","4-4ring1","touch"
"4-4cyli#38","4-4cyli","other","4-4cyli","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4cyli#38","4-4cyli","other","4-4cyli","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4cyli#38","4-4cyli","other","4-4cyli","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4ring1#37","4-4ring1","other","4-4ring1","4-4ring1#38","4-4ring1","other","4-4ring1","touch"
"4-4ring1#37","4-4ring1","other","4-4ring1","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4ring1#37","4-4ring1","other","4-4ring1","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4ring1#37","4-4ring1","other","4-4ring1","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4ring1#38","4-4ring1","other","4-4ring1","4-4cyli#39","4-4cyli","other","4-4cyli","touch"
"4-4ring1#38","4-4ring1","other","4-4ring1","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4ring1#38","4-4ring1","other","4-4ring1","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4cyli#39","4-4cyli","other","4-4cyli","4-4cyli#40","4-4cyli","other","4-4cyli","touch"
"4-4cyli#39","4-4cyli","other","4-4cyli","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4cyli#39","4-4cyli","other","4-4cyli","4-4cyli#41","4-4cyli","other","4-4cyli","touch"
"4-4cyli#40","4-4cyli","other","4-4cyli","4-4ring1#39","4-4ring1","other","4-4ring1","touch"
"4-4ring1#40","4-4ring1","other","4-4ring1","4-4cyli#41","4-4cyli","other","4-4cyli","touch"
"4-4ring1#40","4-4ring1","other","4-4ring1","4-4cyli#42","4-4cyli","other","4-4cyli","touch"
"4-4ring1#40","4-4ring1","other","4-4ring1","4-4ring1#41","4-4ring1","other","4-4ring1","touch"
"4-4cyli#41","4-4cyli","other","4-4cyli","4-4cyli#42","4-4cyli","other","4-4cyli","touch"
"4-4cyli#41","4-4cyli","other","4-4cyli","4-4ring1#41","4-4ring1","other","4-4ring1","touch"
"4-4cyli#42","4-4cyli","other","4-4cyli","4-4ring1#41","4-4ring1","other","4-4ring1","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4cyli#43","4-4cyli","other","4-4cyli","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4cyli#44","4-4cyli","other","4-4cyli","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4ring1#43","4-4ring1","other","4-4ring1","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4ring1#44","4-4ring1","other","4-4ring1","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4cyli#45","4-4cyli","other","4-4cyli","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4cyli#46","4-4cyli","other","4-4cyli","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4ring1#45","4-4ring1","other","4-4ring1","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4ring1#46","4-4ring1","other","4-4ring1","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4cyli#47","4-4cyli","other","4-4cyli","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4cyli#48","4-4cyli","other","4-4cyli","touch"
"4-4ring1#42","4-4ring1","other","4-4ring1","4-4ring1#47","4-4ring1","other","4-4ring1","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4cyli#44","4-4cyli","other","4-4cyli","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4ring1#43","4-4ring1","other","4-4ring1","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4ring1#44","4-4ring1","other","4-4ring1","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4cyli#45","4-4cyli","other","4-4cyli","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4cyli#46","4-4cyli","other","4-4cyli","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4ring1#45","4-4ring1","other","4-4ring1","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4ring1#46","4-4ring1","other","4-4ring1","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4cyli#47","4-4cyli","other","4-4cyli","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4cyli#48","4-4cyli","other","4-4cyli","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4ring1#47","4-4ring1","other","4-4ring1","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4ring1#48","4-4ring1","other","4-4ring1","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4cyli#49","4-4cyli","other","4-4cyli","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4cyli#50","4-4cyli","other","4-4cyli","touch"
"4-4cyli#43","4-4cyli","other","4-4cyli","4-4ring1#49","4-4ring1","other","4-4ring1","touch"
"4-4cyli#44","4-4cyli","other","4-4cyli","4-4ring1#43","4-4ring1","other","4-4ring1","touch"
"4-4cyli#44","4-4cyli","other","4-4cyli","4-4ring1#44","4-4ring1","other","4-4ring1","touch"
"4-4cyli#44","4-4cyli","other","4-4cyli","4-4cyli#45","4-4cyli","other","4-4cyli","touch"
"4-4cyli#44","4-4cyli","other","4-4cyli","4-4cyli#46","4-4cyli","other","4-4cyli","touch"
"4-4cyli#44","4-4cyli","other","4-4cyli","4-4ring1#45","4-4ring1","other","4-4ring1","touch"
"4-4cyli#44","4-4cyli","other","4-4cyli","4-4ring1#46","4-4ring1","other","4-4ring1","touch"
"4-4cyli#44","4-4cyli","other","4-4cyli","4-4cyli#47","4-4cyli","other","4-4cyli","touch"
"4-4cyli#44","4-4cyli","other","4-4cyli","4-4cyli#48","4-4cyli","other","4-4cyli","touch"
"4-4cyli#44","4-4cyli","other","4-4cyli","4-4ring1#47","4-4ring1","other","4-4ring1","touch"
"4-4ring1#43","4-4ring1","other","4-4ring1","4-4ring1#44","4-4ring1","other","4-4ring1","touch"
"4-4ring1#43","4-4ring1","other","4-4ring1","4-4cyli#45","4-4cyli","other","4-4cyli","touch"
"4-4ring1#43","4-4ring1","other","4-4ring1","4-4cyli#46","4-4cyli","other","4-4cyli","touch"
"4-4ring1#43","4-4ring1","other","4-4ring1","4-4ring1#45","4-4ring1","other","4-4ring1","touch"
"4-4ring1#43","4-4ring1","other","4-4ring1","4-4ring1#46","4-4ring1","other","4-4ring1","touch"
"4-4ring1#43","4-4ring1","other","4-4ring1","4-4cyli#47","4-4cyli","other","4-4cyli","touch"
"4-4ring1#43","4-4ring1","other","4-4ring1","4-4cyli#48","4-4cyli","other","4-4cyli","touch"
"4-4ring1#43","4-4ring1","other","4-4ring1","4-4ring1#47","4-4ring1","other","4-4ring1","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4cyli#45","4-4cyli","other","4-4cyli","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4cyli#46","4-4cyli","other","4-4cyli","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4ring1#45","4-4ring1","other","4-4ring1","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4ring1#46","4-4ring1","other","4-4ring1","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4cyli#47","4-4cyli","other","4-4cyli","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4cyli#48","4-4cyli","other","4-4cyli","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4ring1#47","4-4ring1","other","4-4ring1","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4ring1#48","4-4ring1","other","4-4ring1","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4cyli#49","4-4cyli","other","4-4cyli","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4cyli#50","4-4cyli","other","4-4cyli","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4ring1#49","4-4ring1","other","4-4ring1","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4ring1#50","4-4ring1","other","4-4ring1","touch"
"4-4ring1#44","4-4ring1","other","4-4ring1","4-4ring1#52","4-4ring1","other","4-4ring1","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4cyli#46","4-4cyli","other","4-4cyli","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4ring1#45","4-4ring1","other","4-4ring1","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4ring1#46","4-4ring1","other","4-4ring1","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4cyli#47","4-4cyli","other","4-4cyli","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4cyli#48","4-4cyli","other","4-4cyli","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4ring1#47","4-4ring1","other","4-4ring1","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4ring1#48","4-4ring1","other","4-4ring1","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4cyli#49","4-4cyli","other","4-4cyli","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4cyli#50","4-4cyli","other","4-4cyli","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4ring1#49","4-4ring1","other","4-4ring1","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4ring1#50","4-4ring1","other","4-4ring1","touch"
"4-4cyli#45","4-4cyli","other","4-4cyli","4-4ring1#52","4-4ring1","other","4-4ring1","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4ring1#45","4-4ring1","other","4-4ring1","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4ring1#46","4-4ring1","other","4-4ring1","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4cyli#47","4-4cyli","other","4-4cyli","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4cyli#48","4-4cyli","other","4-4cyli","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4ring1#47","4-4ring1","other","4-4ring1","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4ring1#48","4-4ring1","other","4-4ring1","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4cyli#49","4-4cyli","other","4-4cyli","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4cyli#50","4-4cyli","other","4-4cyli","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4ring1#49","4-4ring1","other","4-4ring1","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4ring1#50","4-4ring1","other","4-4ring1","touch"
"4-4cyli#46","4-4cyli","other","4-4cyli","4-4ring1#52","4-4ring1","other","4-4ring1","touch"
"4-4ring1#45","4-4ring1","other","4-4ring1","4-4ring1#46","4-4ring1","other","4-4ring1","touch"
"4-4ring1#45","4-4ring1","other","4-4ring1","4-4cyli#47","4-4cyli","other","4-4cyli","touch"
"4-4ring1#45","4-4ring1","other","4-4ring1","4-4cyli#48","4-4cyli","other","4-4cyli","touch"
"4-4ring1#45","4-4ring1","other","4-4ring1","4-4ring1#47","4-4ring1","other","4-4ring1","touch"
"4-4ring1#45","4-4ring1","other","4-4ring1","4-4ring1#48","4-4ring1","other","4-4ring1","touch"
"4-4ring1#45","4-4ring1","other","4-4ring1","4-4cyli#49","4-4cyli","other","4-4cyli","touch"
"4-4ring1#45","4-4ring1","other","4-4ring1","4-4cyli#50","4-4cyli","other","4-4cyli","touch"
"4-4ring1#45","4-4ring1","other","4-4ring1","4-4ring1#49","4-4ring1","other","4-4ring1","touch"
"4-4ring1#45","4-4ring1","other","4-4ring1","4-4ring1#50","4-4ring1","other","4-4ring1","touch"
"4-4ring1#45","4-4ring1","other","4-4ring1","4-4ring1#52","4-4ring1","other","4-4ring1","touch"
